id,system_number,label_id,description,executor,company,criticality,anomaly_id,date_start,date_end,datetime_start,datetime_end,adress_id,parent
73447018,00008806/21,8,Сломана ручка  на деревянной двери в ванной.,Мастерский участок № 3 (Северное Медведково),ГБУ «ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ МЕДВЕДКОВО»,Обычная,1,2021-01-02 09:06,2021-01-02 09:37,,,7320,73447018
73447022,00008807/21,9,единственный,АО «МОСЛИФТ»,ГБУ «ЖИЛИЩНИК ИВАНОВСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:06,2021-01-02 10:49,,,7321,73447022
73447029,00008808/21,1,"В ванной и раковине вода стоит, практически не уходит.","Мастерский участок № 1, 2, 3 (Беговой)",ГБУ «ЖИЛИЩНИК РАЙОНА БЕГОВОЙ»,Обычная,4,2021-01-02 09:07,2021-01-02 12:13,,,7322,73447029
73447042,00008809/21,3,Во всей квартире все батареи холодные стояк ЦО холодный.,Мастерский участок №3 (Сокольники),ГБУ «ЖИЛИЩНИК РАЙОНА СОКОЛЬНИКИ»,Обычная,1,2021-01-02 09:08,2021-01-02 09:24,,,7323,73447042
73447043,00008810/21,2,В обоих кранах горячая вода,Мастерский участок № 1 (Обручевский),ГБУ «ЖИЛИЩНИК ОБРУЧЕВСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:08,2021-01-02 13:37,,,7324,73447043
73447044,00008811/21,4,В квартире заявителя,Аварийная служба ООО «УК мр-н «Соколиная гора»,ООО «УК М. Р-Н «СОКОЛИНАЯ ГОРА»,Аварийная,1,2021-01-02 09:08,2021-01-02 10:29,,,7325,73447044
73447046,00008812/21,2,Температура воды ниже 57°С.,Мастерский участок №1 (Метрогородок),ГБУ «ЖИЛИЩНИК РАЙОНА МЕТРОГОРОДОК»,Обычная,1,2021-01-02 09:08,2021-01-02 10:40,,,7326,73447046
73447049,00008813/21,1,"на кухне вода не уходит, засор",Мастерский участок №2 (Южное Тушино),ГБУ «ЖИЛИЩНИК РАЙОНА ЮЖНОЕ ТУШИНО»,Обычная,1,2021-01-02 09:08,2021-01-02 09:51,,,7327,73447049
73447052,00008814/21,11,"На крыше дома 2, 5и 6 подъезды убрать снег снег нависает существует угроза жизни",ООО «СЕВЕР-СТРОЙ»,ООО «СЕВЕР-СТРОЙ»,Обычная,1,2021-01-02 09:08,2021-01-02 11:27,,,7328,73447052
73447055,00008815/21,3,На труба холодная и батарея кто то гудит,Мастерский участок №2 (Косино-Ухтомский),ГБУ «ЖИЛИЩНИК РАЙОНА КОСИНО-УХТОМСКИЙ»,Обычная,1,2021-01-02 09:08,2021-01-02 12:51,,,7329,73447055
73447058,00008816/21,4,На черной лестнице нет света на всех этажах; на   6 этаже в лифтовом холле не горит лампа,Мастерский участок № 1 (Академический),ГБУ «ЖИЛИЩНИК РАЙОНА АКАДЕМИЧЕСКИЙ»,Обычная,1,2021-01-02 09:08,2021-01-02 11:05,,,7330,73447058
73447061,00008817/21,4,Нет верхнего освещения во всей квартире.,Мастерский участок № 3 (Бибирево),ГБУ «ЖИЛИЩНИК РАЙОНА БИБИРЕВО»,Обычная,1,2021-01-02 09:08,2021-01-02 09:33,,,7331,73447061
73447062,00008818/21,1,под раковиной на кухне,ООО «УК «ЖИЛФОНД»,ООО «УК «ЖИЛФОНД»,Обычная,1,2021-01-02 09:08,2021-01-02 11:10,,,7332,73447062
73447069,00008819/21,3,Нет отопления,"ПАО ""МОЭК"" ",ГБУ «ЖИЛИЩНИК САВЕЛОВСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:08,2021-01-02 11:25,,,7333,73446215
73447076,00008820/21,1,на кухне вода не уходит,ООО «УК РЕМКОМПЛЕКТСТРОЙ»,ООО «УК РЕМКОМПЛЕКТСТРОЙ»,Обычная,3,2021-01-02 09:08,2021-01-02 12:24,,,7334,73447076
73447082,00008821/21,3,Холодные батареи,Мастерский участок № 2 (Выхино),ГБУ «ЖИЛИЩНИК ВЫХИНО РАЙОНА «ВЫХИНО-ЖУЛЕБИНО»,Обычная,1,2021-01-02 09:09,2021-01-02 11:00,,,7335,73447082
73447087,00008822/21,11,"У подъезда отбить лед на тротуаре на дворовой территории,обработать реагентом,убрать снег",Мастерский участок № 2 (Сокол),ГБУ «ЖИЛИЩНИК РАЙОНА СОКОЛ»,Обычная,1,2021-01-02 09:09,2021-01-02 10:29,,,4712,73447087
73447091,00008823/21,11,"Реагенты рассыпали, не убрали остаток, жильцы несут реагенты в квартиры - настолько много их рассыпано. Убрать реагенты, точнее - их остаток.",Мастерский участок № 32 (Нагатинский Затон),ГБУ «ЖИЛИЩНИК РАЙОНА НАГАТИНСКИЙ ЗАТОН»,Обычная,1,2021-01-02 09:09,2021-01-02 10:17,,,7336,73447091
73447095,00008824/21,10,На 10 этаже забит.,ООО «УК ЕДИНСТВО»,ООО «УК ЕДИНСТВО»,Обычная,1,2021-01-02 09:09,2021-01-02 09:54,,,346,73447095
73447097,00008825/21,2,,ИП Липатов Николай Львович,ООО «ДЕЗ РАЙОНА ВЫХИНО»,Обычная,4,2021-01-02 09:09,2021-01-02 13:09,,,7337,73447097
73447100,00008826/21,2,"коридор течет по стене вниз, технический этаж есть",Мастерский участок № 4 (Отрадное),ГБУ «ЖИЛИЩНИК РАЙОНА ОТРАДНОЕ»,Обычная,1,2021-01-02 09:09,2021-01-02 13:50,,,7338,73447100
73447105,00008827/21,4,на 19 этаже в приквартирном холле заменить 3_лампу(ы),Мастерский участок № 2 (Отрадное),ГБУ «ЖИЛИЩНИК РАЙОНА ОТРАДНОЕ»,Обычная,1,2021-01-02 09:10,2021-01-02 12:25,,,7339,73447105
73447106,00008828/21,10,на 11_этаже,Мастерский участок №5 (Новокосино),ГБУ «ЖИЛИЩНИК РАЙОНА НОВОКОСИНО»,Обычная,1,2021-01-02 09:10,2021-01-02 10:25,,,7340,73447106
73447109,00008829/21,3,Во всей квартире и стояки и батареи еле теплые. Заявитель ходит в теплых вещах.,Мастерский участок № 7 (Южное Бутово),ГБУ «ЖИЛИЩНИК РАЙОНА ЮЖНОЕ БУТОВО»,Обычная,1,2021-01-02 09:10,2021-01-02 09:50,,,7341,73447109
73447112,00008830/21,10,"После ремонта, необходима влажная уборка перед лифтами и в холлах квартир на 12 этаже",Мастерский участок № 1 (Восточное Дегунино),ГБУ «ЖИЛИЩНИК РАЙОНА ВОСТОЧНОЕ ДЕГУНИНО»,Обычная,2,2021-01-02 09:10,2021-01-02 10:47,,,7342,73447112
73447119,00008831/21,2,Сильная течь на стояке ХВС в ванной.,Мастерский участок № 2 (Матушкино),ГБУ «ЖИЛИЩНИК ЗЕЛАО»,Аварийная,1,2021-01-02 09:10,2021-01-02 09:44,,,7343,73447119
73447123,00008832/21,10,на 2_этаже забит,Мастерский участок №3 (Перово),ГБУ «ЖИЛИЩНИК РАЙОНА ПЕРОВО»,Обычная,1,2021-01-02 09:10,2021-01-02 10:48,,,7344,73447123
73447134,00008833/21,11,"При входе в подъезд не очищен снег, капает, гололед",Мастерский участок №5 (Новокосино),ГБУ «ЖИЛИЩНИК РАЙОНА НОВОКОСИНО»,Обычная,1,2021-01-02 09:10,2021-01-02 10:01,,,7340,73447134
73447135,00008834/21,12,Протечка в прихожей над андресолью и вода с непонятным запахом. Заявителя не будет с 10.00.  Вода растекается по стенам. Просьба подойти мастерам.,ООО УК «ЮТА»,ООО УК «ЮТА»,Обычная,2,2021-01-02 09:10,2021-01-02 10:22,,,7345,73447135
73447138,00008835/21,2,Из крана ГВС течет ледяная вода полотенцесушитель холодный,Мастерский участок № 60 (Орехово-Борисово Южное),ГБУ «ЖИЛИЩНИК РАЙОНА ОРЕХОВО-БОРИСОВО ЮЖНОЕ»,Обычная,1,2021-01-02 09:10,2021-01-02 12:10,,,7346,73447138
73447139,00008836/21,4,Во всем подъезде во всем доме,АО «УК ГОЛЬЯНОВО»,АО «УК ГОЛЬЯНОВО»,Аварийная,1,2021-01-02 09:10,2021-01-02 09:12,,,7347,73447139
73447141,00008837/21,2,Стояк ГВС течет сверху.,Мастерский участок № 3 (Черёмушки),ГБУ «ЖИЛИЩНИК РАЙОНА ЧЕРЕМУШКИ»,Аварийная,2,2021-01-02 09:11,2021-01-02 16:26,,,7348,73447141
73447146,00008838/21,10,Мусоропровод забит 2 дня,Мастерский участок № 12 (Басманный),ГБУ «ЖИЛИЩНИК БАСМАННОГО РАЙОНА»,Обычная,4,2021-01-02 09:11,2021-01-02 10:52,,,2016,73447146
73447150,00008839/21,2,"Капает интенсивно в ванной   с верху, в шкафу. Не из труб. Перекрыли воду в подъезде. Нужен сантехник для дальнейших указаний.","ТСЖ «ЛОМОНОСОВСКИЙ, 18»","ТСЖ «ЛОМОНОСОВСКИЙ, 18»",Обычная,1,2021-01-02 09:11,2021-01-02 14:33,,,6616,73447150
73447153,00008840/21,3,батарея капает,Мастерский участок № 8 (Алексеевский),ГБУ «ЖИЛИЩНИК АЛЕКСЕЕВСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:11,2021-01-02 11:11,,,2074,73447153
73447164,00008841/21,3,"В комнате батарея холодная, стояк холодный.","ПАО ""МОЭК"" ",ГБУ «ЖИЛИЩНИК РАЙОНА ХОВРИНО»,Обычная,4,2021-01-02 09:11,2021-01-02 11:00,,,7349,73447164
73447170,00008842/21,9,"Левый стоит на 11 этаже,дверь открыта,на кнопку вызова не реагирует","ООО ""СП ПРАКТИКА""",ГБУ «ЖИЛИЩНИК РАЙОНА БИБИРЕВО»,Обычная,1,2021-01-02 09:11,2021-01-02 16:45,,,7350,73447170
73447180,00008843/21,2,"Из крана ГВС течет еле теплая вода, повторная заявка.",Мастерский участок № 3 (Таганский),ГБУ «ЖИЛИЩНИК ТАГАНСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:12,2021-01-02 10:05,,,979,73447180
73447183,00008844/21,1,Вода стоит,Мастерский участок № 5 (Покровское-Стрешнево),ГБУ «ЖИЛИЩНИК РАЙОНА ПОКРОВСКОЕ-СТРЕШНЕВО»,Обычная,1,2021-01-02 09:12,2021-01-02 09:13,,,6660,73447183
73447184,00008845/21,8,открыта дверь мусорокамеры.Накинут замок- но не заперто. Ночью там копались бомжи,Участок №2 (Марьино),ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНО»,Обычная,1,2021-01-02 09:12,2021-01-02 10:16,,,5493,73447184
73447189,00008846/21,9,Лифт стоит на этаже открывает и закрывает автоматически дверь. Второй лифт не вызывается,"ООО ""СП ПРАКТИКА""",ГБУ «ЖИЛИЩНИК РАЙОНА ОТРАДНОЕ»,Обычная,1,2021-01-02 09:12,2021-01-02 12:01,,,7351,73447189
73447193,00008847/21,10,на 8 этаже забит,Мастерский участок РЭУ-3(Печатники),ГБУ «ЖИЛИЩНИК РАЙОНА ПЕЧАТНИКИ»,Обычная,1,2021-01-02 09:12,2021-01-02 10:28,,,7352,73447193
73447199,00008848/21,4,"Во всей квартире мигает лампа(ы), пропадает электроэнергия.",Мастерский участок № 2 (Мещанский),ГБУ «ЖИЛИЩНИК МЕЩАНСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:12,2021-01-02 11:37,,,7353,73447199
73447204,00008849/21,3,Батарейка полностью,Мастерский участок №2 (Метрогородок),ГБУ «ЖИЛИЩНИК РАЙОНА МЕТРОГОРОДОК»,Обычная,3,2021-01-02 09:12,2021-01-02 18:59,,,7354,73447204
73447210,00008850/21,11,"скользко посыпать реагентами - до метро дойти невозможно. Диспетчер сбрасывает звонок, не отвечая. У дома 6 на Судостроительной - гололед, невозможно ходить.",Мастерский участок № 32 (Нагатинский Затон),ГБУ «ЖИЛИЩНИК РАЙОНА НАГАТИНСКИЙ ЗАТОН»,Обычная,1,2021-01-02 09:12,2021-01-02 10:19,,,7336,73447210
73447218,00008851/21,4,Нет света где в месте где сидит консьерж и на 1 этаже в большом холле,Мастерский участок РЭУ-2(Печатники),ГБУ «ЖИЛИЩНИК РАЙОНА ПЕЧАТНИКИ»,Обычная,1,2021-01-02 09:12,2021-01-02 09:40,,,7355,73447218
73447219,00008852/21,2,в ванной,Мастерский участок № 1 (Лосиноостровский),ГБУ «ЖИЛИЩНИК ЛОСИНООСТРОВСКОГО РАЙОНА»,Аварийная,1,2021-01-02 09:12,2021-01-02 10:02,,,7356,73447219
73447225,00008853/21,2,холодный полотенцесушитель,Мастерский участок № 2 (Ярославский),ГБУ «ЖИЛИЩНИК ЯРОСЛАВСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:13,2021-01-02 11:53,,,7357,73447225
73447231,00008854/21,10,Двое суток засор в мусоропровода с3 этажа по6этаж,Мастерский участок № 2 (Северное Бутово),ГБУ «ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ БУТОВО»,Обычная,1,2021-01-02 09:13,2021-01-02 10:29,,,7358,73447231
73447240,00008855/21,9,пассажирский,"ООО ""Первая Лифтовая Компания""",ООО «СКС УК»,Обычная,1,2021-01-02 09:13,2021-01-02 11:45,,,7359,73447240
73447242,00008856/21,10,ниже 9 этаже засор,ООО «УК ТРЭК»,ООО «УК ТРЭК»,Обычная,1,2021-01-02 09:13,2021-01-02 09:49,,,7360,73447242
73447244,00008857/21,2,в обоих кранах холодная вода в ванной,Мастерский участок № 4 (Бибирево),ГБУ «ЖИЛИЩНИК РАЙОНА БИБИРЕВО»,Обычная,1,2021-01-02 09:13,2021-01-02 09:59,,,7361,73447244
73447248,00008858/21,9,"Большой лифт житель не знает  на каком эт стоит, не вызывается с эт.  заявка  не выполнена.","ООО ""СП ПРАКТИКА""",ООО «УК «УЮТНЫЙ ДОМ-М»,Обычная,1,2021-01-02 09:14,2021-01-02 09:53,,,5036,73447248
73447251,00008859/21,4,на 4 этаже в приквартирном холле заменить лампу(ы),ООО «УК «ПРЕОБРАЖЕНСКОЕ»,ООО «УК «ПРЕОБРАЖЕНСКОЕ»,Обычная,1,2021-01-02 09:14,2021-01-02 10:50,,,7362,73447251
73447253,00008860/21,3,В большой комнате и на кухне батарея холодная.,Мастерский участок №1 (Ивановское),ГБУ «ЖИЛИЩНИК ИВАНОВСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:14,2021-01-02 09:27,,,7363,73447253
73447260,00008861/21,4,"Нужен ремонт выключателя, свет  не выключается.",Мастерский участок № 2 (Западное Бирюлёво),ГБУ «ЖИЛИЩНИК РАЙОНА БИРЮЛЕВО ЗАПАДНОЕ»,Обычная,1,2021-01-02 09:14,2021-01-02 10:28,,,7364,73447260
73447261,00008862/21,2,в обоих кранах холодная вода,Мастерский участок № 5 (Строгино),ГБУ «ЖИЛИЩНИК РАЙОНА СТРОГИНО»,Обычная,1,2021-01-02 09:14,2021-01-02 12:00,,,7365,73447261
73447264,00008863/21,2,"в кране ХВС горячая вода, в кране ГВС холодная вода",Мастерский участок № 2 (Мещанский),ГБУ «ЖИЛИЩНИК МЕЩАНСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:14,2021-01-02 14:29,,,7366,73447264
73447267,00008864/21,2,В обоих кранах горячая вода,Мастерский участок № 1 (Алтуфьевский),ГБУ «ЖИЛИЩНИК АЛТУФЬЕВСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:14,2021-01-02 09:30,,,7367,73447267
73447272,00008865/21,4,"В большой комнате, в коридоре нет света и не работают розетки. Автомат не включается (не держит).",Мастерский участок № 6 (Кунцево),ГБУ «ЖИЛИЩНИК РАЙОНА КУНЦЕВО»,Обычная,2,2021-01-02 09:14,2021-01-02 09:55,,,7368,73447272
73447273,00008866/21,4,"Нет верхнего света,ток в розетках есть",Мастерский участок № 4 (Ясенево),ЖСК «ШИРОТА»,Обычная,1,2021-01-02 09:14,2021-01-02 10:01,,,7369,73447273
73447276,00008867/21,1,на кухне вода не уходит,Мастерский участок № 1 (Западное Бирюлёво),ГБУ «ЖИЛИЩНИК РАЙОНА БИРЮЛЕВО ЗАПАДНОЕ»,Обычная,1,2021-01-02 09:14,2021-01-02 13:07,,,7370,73447276
73447282,00008868/21,12,"Висит кусок кровли на уровне 12 этажа, железный. Над 4 подъездом.  Метра 2 длинной. Козырька нал подъездом нет Существует угроза жизни",ИП Кузнецов,ООО «ДЕЗ РАЙОНА ВЫХИНО»,Обычная,2,2021-01-02 09:15,2021-01-02 10:40,,,4966,73447282
73447287,00008869/21,9,Оба на 1 этаже стоят не реагирует на кнопку вызова,АО «МОСЛИФТ»,ГБУ «ЖИЛИЩНИК РАЙОНА ПЕЧАТНИКИ»,Обычная,1,2021-01-02 09:15,2021-01-02 13:58,,,6228,73447287
73447290,00008870/21,10,На 7-м этаже.,Мастерский участок № 12 (Западное Дегунино),ГБУ «ЖИЛИЩНИК РАЙОНА ЗАПАДНОЕ ДЕГУНИНО»,Обычная,1,2021-01-02 09:15,2021-01-02 10:37,,,7373,73447290
73447295,00008871/21,2,"Стояк ГВС один, в обоих кранах холодная вода, полотенцесушитель остывает.",Мастерский участок № 6 (Таганский),ГБУ «ЖИЛИЩНИК ТАГАНСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:15,2021-01-02 09:22,,,7374,73447295
73447297,00008872/21,1,"вода не уходит из ванной - перелива нет, прочистить засор.",Мастерский участок № 9 (Кузьминки),ГБУ «ЖИЛИЩНИК РАЙОНА КУЗЬМИНКИ»,Обычная,1,2021-01-02 09:15,2021-01-02 11:08,,,7375,73447297
73447303,00008873/21,9,"Единственный лифт стоит на 1 этаже с открытыми дверями, не реагирует на кнопку вызова",АО «МОСЛИФТ»,ГБУ «ЖИЛИЩНИК РАЙОНА ХОРОШЕВО-МНЕВНИКИ»,Обычная,2,2021-01-02 09:15,2021-01-02 13:28,,,1568,73447303
73447304,00008874/21,2,"Нет гвс, почт нет хвс",Мастерский участок № 13 (Ховрино),ГБУ «ЖИЛИЩНИК РАЙОНА ХОВРИНО»,Обычная,1,2021-01-02 09:15,2021-01-02 11:20,,,7376,73447304
73447311,00008875/21,4,На 5 этаже  возле мусоропровода заменить 1 лампу,"ООО ""Комфорт""",ООО УК «СВИБЛОВ ГРАД»,Обычная,1,2021-01-02 09:15,2021-01-02 16:04,,,7377,73447311
73447313,00008876/21,2,Ванная из кв.17,Мастерский участок № 11-2 (Западное Дегунино),ГБУ «ЖИЛИЩНИК РАЙОНА ЗАПАДНОЕ ДЕГУНИНО»,Обычная,1,2021-01-02 09:15,2021-01-02 10:04,,,7378,73447313
73447325,00008877/21,3,Протекает соединение у радиатора отопления в подъезде 1 на площадке между 2 и 3 этажами.,Мастерский участок № 58 (Даниловский),ГБУ «ЖИЛИЩНИК ДАНИЛОВСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:16,2021-01-02 11:38,,,7379,73447325
73447326,00008878/21,2,В квартире заявителя течь с крыши.,ИП Кузнецов,ООО «ДЕЗ РАЙОНА ВЫХИНО»,Аварийная,1,2021-01-02 09:16,2021-01-02 10:08,,,7380,73447326
73447330,00008879/21,10,Засор мусоропровода на 7 эт.,Мастерский участок № 3 (Бескудниковский),ГБУ «ЖИЛИЩНИК БЕСКУДНИКОВСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:16,2021-01-02 11:33,,,7381,73447330
73447333,00008880/21,3,Холодные батареи,ООО «УК РЕМКОМПЛЕКТСТРОЙ»,ООО «УК РЕМКОМПЛЕКТСТРОЙ»,Обычная,1,2021-01-02 09:16,2021-01-02 09:18,,,7382,73447333
73447345,00008881/21,2,"В спальне течь по потолку на стыке соединения плит,есть тех.этаж",Мастерский участок № 1 (Тимирязевский),ООО «УК ТИМИРЯЗЕВСКАЯ»,Обычная,1,2021-01-02 09:16,2021-01-02 10:57,,,7383,73447345
73447349,00008882/21,10,на 12_этаже,Мастерский участок № 1 (Теплый Стан),ГБУ «ЖИЛИЩНИК РАЙОНА ТЕПЛЫЙ СТАН»,Обычная,4,2021-01-02 09:17,2021-01-02 10:47,,,7384,73447349
73447350,00008883/21,2,в обоих кранах холодная вода,АО «УК ГОЛЬЯНОВО»,АО «УК ГОЛЬЯНОВО»,Обычная,1,2021-01-02 09:17,2021-01-02 09:42,,,5034,73447350
73447352,00008884/21,10,"На 3 этаже уже не проходит мусор, возможно выше.",Мастерский участок № 13 (Кузьминки),ГБУ «ЖИЛИЩНИК РАЙОНА КУЗЬМИНКИ»,Обычная,4,2021-01-02 09:17,2021-01-02 10:47,,,7385,73447352
73447356,00008885/21,11,"у подъезда скользко, очистить от наледи ступеньки крыльцо дорожка к крыльцу, посыпать реагентами",ООО УК «СВИБЛОВ ГРАД»,ООО УК «СВИБЛОВ ГРАД»,Обычная,1,2021-01-02 09:17,2021-01-02 09:18,,,628,73447356
73447357,00008886/21,4,В приквартирном холле заменить 1 лампу.,Мастерский участок № 3 (Зябликово),ГБУ «ЖИЛИЩНИК РАЙОНА ЗЯБЛИКОВО»,Обычная,1,2021-01-02 09:17,2021-01-02 10:32,,,7386,73447357
73447359,00008887/21,4,На 1 этаже в комнате консьержа заменить 1 лампу,"ООО ""Комфорт""",ООО УК «СВИБЛОВ ГРАД»,Обычная,1,2021-01-02 09:17,2021-01-02 16:05,,,7377,73447359
73447368,00008888/21,4,не работает светофор нужен доступ в электрощитовую,Мастерский участок № 3 (Марьина Роща),ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНА РОЩА»,Обычная,1,2021-01-02 09:17,2021-01-02 10:39,,,7387,73447368
73447369,00008889/21,10,"Требуется уборка грузового лифта, там кого-то вырвало",Мастерский участок № 6 (Черёмушки),ГБУ «ЖИЛИЩНИК РАЙОНА ЧЕРЕМУШКИ»,Обычная,1,2021-01-02 09:17,2021-01-02 12:01,,,7388,73447369
73447373,00008890/21,4,На черной лестнице   между 11 и 10 эт. заменить 1 лампу.,Мастерский участок № 3 (Бескудниковский),ГБУ «ЖИЛИЩНИК БЕСКУДНИКОВСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:17,2021-01-02 13:32,,,7381,73447373
73447376,00008891/21,11,очистить от снега вдоль всего дома,Мастерский участок № 15 (Нижегородский),ГБУ «ЖИЛИЩНИК НИЖЕГОРОДСКОГО РАЙОНА»,Обычная,4,2021-01-02 09:17,2021-01-02 10:17,,,6384,73447376
73447383,00008892/21,3,Во всей квартире все батареи холодные,ООО «РСУ №2 САО»,ООО «РСУ №2 САО»,Обычная,1,2021-01-02 09:17,2021-01-02 11:31,,,1458,73447383
73447391,00008893/21,3,Какая проблема холодные батареи в квартире вот и все проблемы,Мастерский участок №3 (Сокольники),ГБУ «ЖИЛИЩНИК РАЙОНА СОКОЛЬНИКИ»,Обычная,2,2021-01-02 09:18,2021-01-02 09:22,,,7390,73445710
73447399,00008894/21,11,Подъезд 1 рядом с 4 подъездом ступеньки крыльцо дорожка к крыльцу очистить от наледи скользко посыпать реагентами,Отдел благоустройства (Измайлово),АО «РЭУ №24 РАЙОНА ИЗМАЙЛОВО»,Обычная,1,2021-01-02 09:18,2021-01-02 09:19,,,7391,73447399
73447401,00008895/21,2,В 2х комнатах с слов жителя течет через электрику.,"Мастерский участок №1, №2 (Богородское)",ГБУ «ЖИЛИЩНИК РАЙОНА БОГОРОДСКОЕ»,Аварийная,4,2021-01-02 09:18,2021-01-02 09:24,,,3010,73447401
73447402,00008896/21,4,"Дефект не устранен. света нет, просит посмотреть",ООО «РЕМСПЕЦСЕРВИС-ЧН»,ООО «РЕМСПЕЦСЕРВИС-ЧН»,Аварийная,1,2021-01-02 09:18,2021-01-02 10:46,,,6798,73447402
73447412,00008897/21,4,Заменить лампу 1 шт. материал приобретен,Мастерский участок № 3 (Нагатино-Садовники),ГБУ «ЖИЛИЩНИК РАЙОНА НАГАТИНО-САДОВНИКИ»,Обычная,1,2021-01-02 09:19,2021-01-02 12:41,,,3048,73447412
73447413,00008898/21,2,"в кране ГВС и ХВС нет воды, плановое отключение",Мастерский участок № 4 (Митино),ГБУ «ЖИЛИЩНИК РАЙОНА МИТИНО»,Обычная,1,2021-01-02 09:19,2021-01-02 13:10,,,7392,73447413
73447414,00008899/21,10,Вход в подъезд с садового кольца. Засор мусоропровода с 5 этажа,Мастерский участок № 2 (Таганский),ГБУ «ЖИЛИЩНИК ТАГАНСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:19,2021-01-02 10:17,,,7393,73447414
73447418,00008900/21,2,"стояк ГВС капает труба, вентель перекрыт","ООО ""САНТЕХ""",ООО «РЭУ - 40 РАЙОНА «ИВАНОВСКОЕ»,Обычная,1,2021-01-02 09:19,2021-01-02 10:42,,,7394,73447418
73447423,00008901/21,11,"Подъезд 3. Скользко, очистить от наледи и посыпать реагентами. Дворники поздно и медленно очищают придомовую территорию от наледи (информация указана со слов и по настоянию клиента).",Мастерский участок № 2 (Чертаново Центральное),ГБУ «ЖИЛИЩНИК РАЙОНА ЧЕРТАНОВО ЦЕНТРАЛЬНОЕ»,Обычная,1,2021-01-02 09:19,2021-01-02 09:20,,,529,73447423
73447430,00008902/21,13,"Заявителю был звонок от диспетчера, просит связаться повторно. По вопросу предоставления доступа в приквартирный холл.",Мастерский участок № 3 (Северное Тушино),ГБУ «ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ ТУШИНО»,Обычная,3,2021-01-02 09:19,2021-01-02 09:23,,,7396,73447430
73447434,00008903/21,11,"Повторная заявка, скользко на пешеходных дорожках, посыпать реагентами.",Участок №4 (Марьино),ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНО»,Обычная,1,2021-01-02 09:19,2021-01-02 13:35,,,7397,73447434
73447437,00008904/21,4,"Во всей квартире мигают лампы , уже неделю и ситуация усугубляется",Мастерский участок № 3 (Марьина Роща),ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНА РОЩА»,Обычная,1,2021-01-02 09:19,2021-01-02 13:00,,,7398,73447437
73447447,00008905/21,2,На кухне,Мастерский участок 10 района (Силино),ГБУ «ЖИЛИЩНИК ЗЕЛАО»,Аварийная,1,2021-01-02 09:20,2021-01-02 13:11,,,7399,73447447
73447455,00008906/21,10,"Сильный запах из туалета на 1этаже который для ""общего"" полтзовпния. Говорят там сдомана сливная система унитаза.постм решть проблему.спасибо!",Мастерский участок № 9 (Можайский),ГБУ «ЖИЛИЩНИК МОЖАЙСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:20,2021-01-02 10:46,,,7400,73447455
73447457,00008907/21,9,единственный пассажирский на нажатие кнопок не реагирует - не работает второй день.,"ООО ""СП ПРАКТИКА""",ГБУ «ЖИЛИЩНИК РАЙОНА ТЕПЛЫЙ СТАН»,Обычная,1,2021-01-02 09:20,2021-01-02 14:15,,,7401,73447457
73447464,00008908/21,10,Во всем подъезде помыть пол,Мастерский участок № 3 (Марьина Роща),ГБУ «ЖИЛИЩНИК РАЙОНА МАРЬИНА РОЩА»,Обычная,1,2021-01-02 09:20,2021-01-02 19:46,,,7398,73447464
73447471,00008909/21,2,"течсь с потолка в районе окна в большой комнате. в районе стояка отопления, квартира на последнем этаже, есть чердак",Мастерский участок № 5 (Академический),ГБУ «ЖИЛИЩНИК РАЙОНА АКАДЕМИЧЕСКИЙ»,Обычная,1,2021-01-02 09:21,2021-01-02 12:49,,,7402,73447471
73447473,00008910/21,2,"Из общей трубы выпал слив. Если включают воду в раковине или ванной, льется вода.",Мастерский участок № 3 (Савёловский),ГБУ «ЖИЛИЩНИК САВЕЛОВСКОГО РАЙОНА»,Обычная,4,2021-01-02 09:21,2021-01-02 10:26,,,7403,73447473
73447478,00008911/21,2,стояк ГВС,Мастерский участок № 2 (Можайский),ГБУ «ЖИЛИЩНИК МОЖАЙСКОГО РАЙОНА»,Обычная,1,2021-01-02 09:21,2021-01-02 17:06,,,7404,73447478
